Data;hora;preciptacao;temperatura;humidade
14/06/2022;1200 UTC;0;19,7;51
14/06/2022;1300 UTC;0;25,5;37
14/06/2022;1400 UTC;0;28,1;29
14/06/2022;1500 UTC;0;29,6;29
14/06/2022;1600 UTC;0;30,2;29
14/06/2022;1700 UTC;0;31,8;26
14/06/2022;1800 UTC;0;30,7;28
14/06/2022;1900 UTC;0;29,5;32
14/06/2022;2000 UTC;0;28,2;35
14/06/2022;2100 UTC;3;21,1;80
14/06/2022;2200 UTC;0,2;20,8;85
14/06/2022;2300 UTC;0;21;85
15/06/2022;0000 UTC;0;21,1;86
15/06/2022;0100 UTC;0;20,7;84
15/06/2022;0200 UTC;0;19,4;85
15/06/2022;0300 UTC;0;18,8;89
15/06/2022;0400 UTC;0;18,4;91
15/06/2022;0500 UTC;0,2;17,7;92
15/06/2022;0600 UTC;0;17,6;87
15/06/2022;0700 UTC;0;16,9;90
15/06/2022;0800 UTC;0;17,8;87
15/06/2022;0900 UTC;0;17,6;84
15/06/2022;1000 UTC;0;17,7;82
15/06/2022;1100 UTC;0;20,2;74
15/06/2022;1200 UTC;0;23,4;64
15/06/2022;1300 UTC;0;25,9;51
15/06/2022;1400 UTC;0;27,8;45
15/06/2022;1500 UTC;0;29,2;41
15/06/2022;1600 UTC;0;30,1;39
15/06/2022;1700 UTC;0;30,1;35
15/06/2022;1800 UTC;0;28,8;40
15/06/2022;1900 UTC;0;29,2;35
15/06/2022;2000 UTC;0;28,1;39
15/06/2022;2100 UTC;0;25,5;50
15/06/2022;2200 UTC;0;23,7;59
15/06/2022;2300 UTC;0;22,5;64
16/06/2022;0000 UTC;0;21,7;67
16/06/2022;0100 UTC;0;21,6;67
16/06/2022;0200 UTC;0;21;71
16/06/2022;0300 UTC;0;20,2;74
16/06/2022;0400 UTC;0;19,5;76
16/06/2022;0500 UTC;0;19;79
16/06/2022;0600 UTC;0;18,4;81
16/06/2022;0700 UTC;0;17,8;82
16/06/2022;0800 UTC;0;17,6;83
16/06/2022;0900 UTC;0;16,1;88
16/06/2022;1000 UTC;0;16,2;91
16/06/2022;1100 UTC;0;19,9;73
16/06/2022;1200 UTC;0;22,8;57
16/06/2022;1300 UTC;0;26,3;45
16/06/2022;1400 UTC;0;28,4;34
16/06/2022;1500 UTC;0;29,9;31
16/06/2022;1600 UTC;0;30,7;28
16/06/2022;1700 UTC;0;30,7;27
16/06/2022;1800 UTC;0;31,4;25
16/06/2022;1900 UTC;0;30;27
16/06/2022;2000 UTC;0;28,9;28
16/06/2022;2100 UTC;0;26,2;35
16/06/2022;2200 UTC;0;23,3;46
16/06/2022;2300 UTC;0;22,1;49
17/06/2022;0000 UTC;0;21,9;51
17/06/2022;0100 UTC;0;19,4;63
17/06/2022;0200 UTC;0;18,9;65
17/06/2022;0300 UTC;0;17;75
17/06/2022;0400 UTC;0;16,3;80
17/06/2022;0500 UTC;0;15,8;82
17/06/2022;0600 UTC;0;15;83
17/06/2022;0700 UTC;0;14,5;87
17/06/2022;0800 UTC;0;13,9;87
17/06/2022;0900 UTC;0;13,9;85
17/06/2022;1000 UTC;0;14,4;85
17/06/2022;1100 UTC;0;17,6;73
17/06/2022;1200 UTC;0;21,7;56
17/06/2022;1300 UTC;0;24,4;48
17/06/2022;1400 UTC;0;27,9;36
17/06/2022;1500 UTC;0;29,8;24
17/06/2022;1600 UTC;0;31,1;20
17/06/2022;1700 UTC;0;31,4;16
17/06/2022;1800 UTC;0;31;15
17/06/2022;1900 UTC;0;29,6;17
17/06/2022;2000 UTC;0;28,1;22
17/06/2022;2100 UTC;0;24,8;30
17/06/2022;2200 UTC;0;21,7;47
17/06/2022;2300 UTC;0;20,6;48
18/06/2022;0000 UTC;0;19,4;60
18/06/2022;0100 UTC;0;18,2;71
18/06/2022;0200 UTC;0;17,6;72
18/06/2022;0300 UTC;0;16,6;77
18/06/2022;0400 UTC;0;16,3;80
18/06/2022;0500 UTC;0;15,4;82
18/06/2022;0600 UTC;0;15,6;80
18/06/2022;0700 UTC;0;15,7;80
18/06/2022;0800 UTC;0;15,2;84
18/06/2022;0900 UTC;0;14,6;85
18/06/2022;1000 UTC;0;15,5;81
18/06/2022;1100 UTC;0;18,5;70
18/06/2022;1200 UTC;0;21,8;54
18/06/2022;1300 UTC;0;23,2;43
18/06/2022;1400 UTC;0;24,3;49
18/06/2022;1500 UTC;0;25,6;48
18/06/2022;1600 UTC;0;26,1;48
18/06/2022;1700 UTC;0;26,6;48
18/06/2022;1800 UTC;0;26;49
18/06/2022;1900 UTC;0;25,7;49
18/06/2022;2000 UTC;0;24,7;52
18/06/2022;2100 UTC;0;22,2;62
18/06/2022;2200 UTC;0;21,3;65
18/06/2022;2300 UTC;0;20,7;69
19/06/2022;0000 UTC;0;20,4;68
19/06/2022;0100 UTC;0;20,3;69
19/06/2022;0200 UTC;0;19,5;75
19/06/2022;0300 UTC;0;18,4;80
19/06/2022;0400 UTC;0;17,9;83
19/06/2022;0500 UTC;0;17,4;84
19/06/2022;0600 UTC;0;16,6;88
19/06/2022;0700 UTC;0;16,5;90
19/06/2022;0800 UTC;0;15,3;91
19/06/2022;0900 UTC;0;15,3;92
19/06/2022;1000 UTC;0;15,3;92
19/06/2022;1100 UTC;0;17,4;85
19/06/2022;1200 UTC;0;20,4;71
19/06/2022;1300 UTC;0;24,4;54
19/06/2022;1400 UTC;0;26,7;45
19/06/2022;1500 UTC;0;28,8;32
19/06/2022;1600 UTC;0;30,2;30
19/06/2022;1700 UTC;0;30,7;29
19/06/2022;1800 UTC;0;29,6;31
19/06/2022;1900 UTC;0;29,4;31
19/06/2022;2000 UTC;0;28,2;34
19/06/2022;2100 UTC;0;25,2;45
19/06/2022;2200 UTC;0;22,9;53
19/06/2022;2300 UTC;0;22,7;55
20/06/2022;0000 UTC;0;20,9;63
20/06/2022;0100 UTC;0;20;68
20/06/2022;0200 UTC;0;18,1;74
20/06/2022;0300 UTC;0;17,5;77
20/06/2022;0400 UTC;0;16,6;78
20/06/2022;0500 UTC;0;15,7;81
20/06/2022;0600 UTC;0;14,9;84
20/06/2022;0700 UTC;0;15,2;84
20/06/2022;0800 UTC;0;13,6;87
20/06/2022;0900 UTC;0;13,6;86
20/06/2022;1000 UTC;0;13,6;88
20/06/2022;1100 UTC;0;16,5;79
20/06/2022;1200 UTC;0;22,1;55
20/06/2022;1300 UTC;0;26,3;37
20/06/2022;1400 UTC;0;28;33
20/06/2022;1500 UTC;0;29,6;29
20/06/2022;1600 UTC;0;30,3;25
20/06/2022;1700 UTC;0;30,9;24
20/06/2022;1800 UTC;0;31,2;25
20/06/2022;1900 UTC;0;29,3;27
20/06/2022;2000 UTC;0;28,7;28
20/06/2022;2100 UTC;0;25,7;36
20/06/2022;2200 UTC;0;24,1;41
20/06/2022;2300 UTC;0;22,8;45
21/06/2022;0000 UTC;0;21;53
21/06/2022;0100 UTC;0;20,1;58
21/06/2022;0200 UTC;0;19,5;62
21/06/2022;0300 UTC;0;19;65
21/06/2022;0400 UTC;0;19,3;64
21/06/2022;0500 UTC;0;18,7;66
21/06/2022;0600 UTC;0;17;74
21/06/2022;0700 UTC;0;15,9;78
21/06/2022;0800 UTC;0;16,2;77
21/06/2022;0900 UTC;0;16;78
21/06/2022;1000 UTC;0;16,1;78
21/06/2022;1100 UTC;0;19,5;66
21/06/2022;1200 UTC;0;23,6;48
21/06/2022;1300 UTC;0;26,3;40
21/06/2022;1400 UTC;0;27,6;34
21/06/2022;1500 UTC;0;28,3;31
21/06/2022;1600 UTC;0;29,1;29
21/06/2022;1700 UTC;0;30,2;27
21/06/2022;1800 UTC;0;29,8;28
21/06/2022;1900 UTC;0;28,9;30
21/06/2022;2000 UTC;0;27,9;33
21/06/2022;2100 UTC;0;25,3;41
21/06/2022;2200 UTC;0;23,2;46
21/06/2022;2300 UTC;0;22,6;47
22/06/2022;0000 UTC;0;22;48
22/06/2022;0100 UTC;0;21,2;50
22/06/2022;0200 UTC;0;18,2;64
22/06/2022;0300 UTC;0;17,3;67
22/06/2022;0400 UTC;0;17,6;66
22/06/2022;0500 UTC;0;16,9;69
22/06/2022;0600 UTC;0;15,9;73
22/06/2022;0700 UTC;0;15,6;74
22/06/2022;0800 UTC;0;13,9;81
22/06/2022;0900 UTC;0;13,1;86
22/06/2022;1000 UTC;0;12,9;85
22/06/2022;1100 UTC;0;16,3;74
22/06/2022;1200 UTC;0;19,6;60
22/06/2022;1300 UTC;0;23,5;50
22/06/2022;1400 UTC;0;27,1;36
22/06/2022;1500 UTC;0;28,4;32
22/06/2022;1600 UTC;0;29,3;26
22/06/2022;1700 UTC;0;30,3;24
22/06/2022;1800 UTC;0;29,6;21
22/06/2022;1900 UTC;0;28,8;22
22/06/2022;2000 UTC;0;27,5;23
22/06/2022;2100 UTC;0;24,1;33
22/06/2022;2200 UTC;0;21,5;40
22/06/2022;2300 UTC;0;20,7;47
23/06/2022;0000 UTC;0;19,3;55
23/06/2022;0100 UTC;0;17,4;61
23/06/2022;0200 UTC;0;16,1;73
23/06/2022;0300 UTC;0;15,5;73
23/06/2022;0400 UTC;0;14,3;77
23/06/2022;0500 UTC;0;14,5;76
23/06/2022;0600 UTC;0;13,6;82
23/06/2022;0700 UTC;0;13,3;81
23/06/2022;0800 UTC;0;13;83
23/06/2022;0900 UTC;0;12,6;85
23/06/2022;1000 UTC;0;12,6;86
23/06/2022;1100 UTC;0;17,2;71
23/06/2022;1200 UTC;0;21,2;57
23/06/2022;1300 UTC;0;26,5;35
23/06/2022;1400 UTC;0;28,6;31
23/06/2022;1500 UTC;0;29,3;30
23/06/2022;1600 UTC;0;29,8;28
23/06/2022;1700 UTC;0;29,5;27
23/06/2022;1800 UTC;0;30,1;23
23/06/2022;1900 UTC;0;28,9;26
23/06/2022;2000 UTC;0;27,3;30
23/06/2022;2100 UTC;0;24,4;39
23/06/2022;2200 UTC;0;23,2;43
23/06/2022;2300 UTC;0;21,6;47
24/06/2022;0000 UTC;0;19,9;55
24/06/2022;0100 UTC;0;18,7;62
24/06/2022;0200 UTC;0;17;71
24/06/2022;0300 UTC;0;16,1;72
24/06/2022;0400 UTC;0;15,4;76
24/06/2022;0500 UTC;0;14,7;83
24/06/2022;0600 UTC;0;14;87
24/06/2022;0700 UTC;0;14;87
24/06/2022;0800 UTC;0;13,5;87
24/06/2022;0900 UTC;0;12,9;89
24/06/2022;1000 UTC;0;12,9;90
24/06/2022;1100 UTC;0;16,4;80
24/06/2022;1200 UTC;0;24;45
24/06/2022;1300 UTC;0;26,6;33
24/06/2022;1400 UTC;0;28,4;29
24/06/2022;1500 UTC;0;29;27
24/06/2022;1600 UTC;0;29,9;24
24/06/2022;1700 UTC;0;30,6;22
24/06/2022;1800 UTC;0;30,2;20
24/06/2022;1900 UTC;0;29,6;23
24/06/2022;2000 UTC;0;27,9;28
24/06/2022;2100 UTC;0;24,6;36
24/06/2022;2200 UTC;0;23,7;37
24/06/2022;2300 UTC;0;21;48
25/06/2022;0000 UTC;0;20,2;54
25/06/2022;0100 UTC;0;18,9;58
25/06/2022;0200 UTC;0;17,1;68
25/06/2022;0300 UTC;0;16,5;68
25/06/2022;0400 UTC;0;16,2;70
25/06/2022;0500 UTC;0;16,4;69
25/06/2022;0600 UTC;0;15,7;71
25/06/2022;0700 UTC;0;14,8;74
25/06/2022;0800 UTC;0;13,7;79
25/06/2022;0900 UTC;0;13,1;84
25/06/2022;1000 UTC;0;13,2;82
25/06/2022;1100 UTC;0;16,7;68
25/06/2022;1200 UTC;0;20,3;57
25/06/2022;1300 UTC;0;23,2;47
25/06/2022;1400 UTC;0;27,9;35
25/06/2022;1500 UTC;0;28,3;26
25/06/2022;1600 UTC;0;28,8;26
25/06/2022;1700 UTC;0;29,2;24
25/06/2022;1800 UTC;0;29,4;24
25/06/2022;1900 UTC;0;28,3;25
25/06/2022;2000 UTC;0;26,9;29
25/06/2022;2100 UTC;0;23,6;37
25/06/2022;2200 UTC;0;21,9;43
25/06/2022;2300 UTC;0;20,6;48
26/06/2022;0000 UTC;0;19,6;52
26/06/2022;0100 UTC;0;18,6;57
26/06/2022;0200 UTC;0;16;69
26/06/2022;0300 UTC;0;15,4;69
26/06/2022;0400 UTC;0;14,4;77
26/06/2022;0500 UTC;0;14;78
26/06/2022;0600 UTC;0;14,1;78
26/06/2022;0700 UTC;0;12,6;82
26/06/2022;0800 UTC;0;12,5;83
26/06/2022;0900 UTC;0;12,2;83
26/06/2022;1000 UTC;0;12,1;82
26/06/2022;1100 UTC;0;14,3;76
26/06/2022;1200 UTC;0;19,1;54
26/06/2022;1300 UTC;0;22,6;43
26/06/2022;1400 UTC;0;25,7;37
26/06/2022;1500 UTC;0;28,4;27
26/06/2022;1600 UTC;0;28,6;22
26/06/2022;1700 UTC;0;28,8;21
26/06/2022;1800 UTC;0;29,3;21
26/06/2022;1900 UTC;0;28,3;24
26/06/2022;2000 UTC;0;26,9;27
26/06/2022;2100 UTC;0;23,7;36
26/06/2022;2200 UTC;0;21,7;42
26/06/2022;2300 UTC;0;21,2;46
27/06/2022;0000 UTC;0;20;50
27/06/2022;0100 UTC;0;18,5;55
27/06/2022;0200 UTC;0;18;56
27/06/2022;0300 UTC;0;17;62
27/06/2022;0400 UTC;0;16,7;62
27/06/2022;0500 UTC;0;15,7;67
27/06/2022;0600 UTC;0;13,9;77
27/06/2022;0700 UTC;0;13,2;82
27/06/2022;0800 UTC;0;12,6;80
27/06/2022;0900 UTC;0;11,8;85
27/06/2022;1000 UTC;0;11,5;88
27/06/2022;1100 UTC;0;15,8;71
27/06/2022;1200 UTC;0;19,7;58
27/06/2022;1300 UTC;0;25,4;38
27/06/2022;1400 UTC;0;27,7;33
27/06/2022;1500 UTC;0;28,5;27
27/06/2022;1600 UTC;0;28,5;26
27/06/2022;1700 UTC;0;29,9;24
27/06/2022;1800 UTC;0;29,3;23
27/06/2022;1900 UTC;0;28,5;28
27/06/2022;2000 UTC;0;27,5;28
27/06/2022;2100 UTC;0;23,9;38
27/06/2022;2200 UTC;0;22,7;42
27/06/2022;2300 UTC;0;20,9;52
28/06/2022;0000 UTC;0;18,7;59
28/06/2022;0100 UTC;0;18;62
28/06/2022;0200 UTC;0;18,3;61
28/06/2022;0300 UTC;0;17,7;63
28/06/2022;0400 UTC;0;15,7;71
28/06/2022;0500 UTC;0;15,7;72
28/06/2022;0600 UTC;0;15,1;74
28/06/2022;0700 UTC;0;14,5;76
28/06/2022;0800 UTC;0;14;80
28/06/2022;0900 UTC;0;13,6;81
28/06/2022;1000 UTC;0;12,5;87
28/06/2022;1100 UTC;0;16,1;76
28/06/2022;1200 UTC;0;20,1;59
28/06/2022;1300 UTC;0;25;42
28/06/2022;1400 UTC;0;27,3;34
28/06/2022;1500 UTC;0;28;30
28/06/2022;1600 UTC;0;28;29
28/06/2022;1700 UTC;0;29,5;28
28/06/2022;1800 UTC;0;28,8;28
28/06/2022;1900 UTC;0;27,9;30
28/06/2022;2000 UTC;0;26,8;32
28/06/2022;2100 UTC;0;23,6;42
28/06/2022;2200 UTC;0;22,1;47
28/06/2022;2300 UTC;0;21,6;46
29/06/2022;0000 UTC;0;18,9;59
29/06/2022;0100 UTC;0;17,8;64
29/06/2022;0200 UTC;0;16,8;73
29/06/2022;0300 UTC;0;16,1;79
29/06/2022;0400 UTC;0;14,5;85
29/06/2022;0500 UTC;0;14,9;76
29/06/2022;0600 UTC;0;13,6;85
29/06/2022;0700 UTC;0;13,2;87
29/06/2022;0800 UTC;0;12,7;86
29/06/2022;0900 UTC;0;11,8;88
29/06/2022;1000 UTC;0;12,5;88
29/06/2022;1100 UTC;0;14,7;80
29/06/2022;1200 UTC;0;19,2;65
29/06/2022;1300 UTC;0;23;49
29/06/2022;1400 UTC;0;27;33
29/06/2022;1500 UTC;0;29;28
29/06/2022;1600 UTC;0;29,3;26
29/06/2022;1700 UTC;0;29,9;23
29/06/2022;1800 UTC;0;29,3;25
29/06/2022;1900 UTC;0;28,6;25
29/06/2022;2000 UTC;0;27,7;27
29/06/2022;2100 UTC;0;24,6;37
29/06/2022;2200 UTC;0;22,1;45
29/06/2022;2300 UTC;0;20,7;52
30/06/2022;0000 UTC;0;18,6;60
30/06/2022;0100 UTC;0;16,3;70
30/06/2022;0200 UTC;0;17;67
30/06/2022;0300 UTC;0;16;77
30/06/2022;0400 UTC;0;15,2;82
30/06/2022;0500 UTC;0;14,8;84
30/06/2022;0600 UTC;0;13,7;87
30/06/2022;0700 UTC;0;12,9;86
30/06/2022;0800 UTC;0;12,6;89
30/06/2022;0900 UTC;0;12,1;90
30/06/2022;1000 UTC;0;12,1;88
30/06/2022;1100 UTC;0;14,9;83
30/06/2022;1200 UTC;0;18,9;66
30/06/2022;1300 UTC;0;22,8;47
30/06/2022;1400 UTC;0;26;39
30/06/2022;1500 UTC;0;27,9;29
30/06/2022;1600 UTC;0;29,3;26
30/06/2022;1700 UTC;0;28,7;28
30/06/2022;1800 UTC;0;29,4;25
30/06/2022;1900 UTC;0;28,7;25
30/06/2022;2000 UTC;0;27,3;30
30/06/2022;2100 UTC;0;24,7;36
30/06/2022;2200 UTC;0;22,6;46
30/06/2022;2300 UTC;0;21,5;51
01/07/2022;0000 UTC;0;20,3;55
01/07/2022;0100 UTC;0;19,9;56
01/07/2022;0200 UTC;0;18,7;60
01/07/2022;0300 UTC;0;17,8;64
01/07/2022;0400 UTC;0;16,1;71
01/07/2022;0500 UTC;0;15,1;74
01/07/2022;0600 UTC;0;14,3;77
01/07/2022;0700 UTC;0;13,6;84
01/07/2022;0800 UTC;0;13,1;85
01/07/2022;0900 UTC;0;12,4;89
01/07/2022;1000 UTC;0;12;90
01/07/2022;1100 UTC;0;15,1;82
01/07/2022;1200 UTC;0;19,9;61
01/07/2022;1300 UTC;0;26;35
01/07/2022;1400 UTC;0;28,5;27
01/07/2022;1500 UTC;0;29,6;23
01/07/2022;1600 UTC;0;30,7;23
01/07/2022;1700 UTC;0;30,9;21
01/07/2022;1800 UTC;0;30,9;20
01/07/2022;1900 UTC;0;29,7;20
01/07/2022;2000 UTC;0;28,1;26
01/07/2022;2100 UTC;0;25,5;31
01/07/2022;2200 UTC;0;22,6;40
01/07/2022;2300 UTC;0;21,5;45
02/07/2022;0000 UTC;0;19,1;54
02/07/2022;0100 UTC;0;18,4;64
02/07/2022;0200 UTC;0;17,1;69
02/07/2022;0300 UTC;0;15,9;76
02/07/2022;0400 UTC;0;15;81
02/07/2022;0500 UTC;0;14,2;76
02/07/2022;0600 UTC;0;13,8;78
02/07/2022;0700 UTC;0;13;82
02/07/2022;0800 UTC;0;13,1;86
02/07/2022;0900 UTC;0;12,6;87
02/07/2022;1000 UTC;0;12,5;88
02/07/2022;1100 UTC;0;15,5;76
02/07/2022;1200 UTC;0;21,4;58
02/07/2022;1300 UTC;0;26,5;34
02/07/2022;1400 UTC;0;29,1;29
02/07/2022;1500 UTC;0;29,4;28
02/07/2022;1600 UTC;0;30,5;26
02/07/2022;1700 UTC;0;30,8;25
02/07/2022;1800 UTC;0;30,6;24
02/07/2022;1900 UTC;0;30;24
02/07/2022;2000 UTC;0;28,9;26
02/07/2022;2100 UTC;0;25,4;34
02/07/2022;2200 UTC;0;22,7;43
02/07/2022;2300 UTC;0;21,8;46
03/07/2022;0000 UTC;0;21,1;50
03/07/2022;0100 UTC;0;20;54
03/07/2022;0200 UTC;0;19,2;59
03/07/2022;0300 UTC;0;18,9;61
03/07/2022;0400 UTC;0;18,2;64
03/07/2022;0500 UTC;0;17;70
03/07/2022;0600 UTC;0;17,3;69
03/07/2022;0700 UTC;0;16,9;70
03/07/2022;0800 UTC;0;16,2;74
03/07/2022;0900 UTC;0;15,8;75
03/07/2022;1000 UTC;0;15,2;78
03/07/2022;1100 UTC;0;20,4;61
03/07/2022;1200 UTC;0;23,7;45
03/07/2022;1300 UTC;0;25,6;39
03/07/2022;1400 UTC;0;26,7;35
03/07/2022;1500 UTC;0;28,2;33
03/07/2022;1600 UTC;0;29,2;30
03/07/2022;1700 UTC;0;30,1;28
03/07/2022;1800 UTC;0;29,5;29
03/07/2022;1900 UTC;0;28,5;30
03/07/2022;2000 UTC;0;28;32
03/07/2022;2100 UTC;0;24,8;40
03/07/2022;2200 UTC;0;23,2;44
03/07/2022;2300 UTC;0;20,3;55
04/07/2022;0000 UTC;0;20,4;54
04/07/2022;0100 UTC;0;19,9;54
04/07/2022;0200 UTC;0;17;66
04/07/2022;0300 UTC;0;17,4;64
04/07/2022;0400 UTC;0;16,5;67
04/07/2022;0500 UTC;0;16,3;67
04/07/2022;0600 UTC;0;15,9;69
04/07/2022;0700 UTC;0;15,1;73
04/07/2022;0800 UTC;0;13,9;78
04/07/2022;0900 UTC;0;14,1;77
04/07/2022;1000 UTC;0;14,2;78
04/07/2022;1100 UTC;0;17,6;65
04/07/2022;1200 UTC;0;21,3;47
04/07/2022;1300 UTC;0;23,4;35
04/07/2022;1400 UTC;0;25,3;29
04/07/2022;1500 UTC;0;26,4;26
04/07/2022;1600 UTC;0;27,8;22
04/07/2022;1700 UTC;0;28,1;22
04/07/2022;1800 UTC;0;29,1;20
04/07/2022;1900 UTC;0;28;22
04/07/2022;2000 UTC;0;26,6;24
04/07/2022;2100 UTC;0;23,5;31
04/07/2022;2200 UTC;0;21,6;35
04/07/2022;2300 UTC;0;20;39
05/07/2022;0000 UTC;0;19,6;41
05/07/2022;0100 UTC;0;18;48
05/07/2022;0200 UTC;0;16,6;55
05/07/2022;0300 UTC;0;14,1;66
05/07/2022;0400 UTC;0;13;70
05/07/2022;0500 UTC;0;13;72
05/07/2022;0600 UTC;0;12,1;74
05/07/2022;0700 UTC;0;11,2;78
05/07/2022;0800 UTC;0;11,2;78
05/07/2022;0900 UTC;0;11,1;80
05/07/2022;1000 UTC;0;11;78
05/07/2022;1100 UTC;0;13,5;69
05/07/2022;1200 UTC;0;17,8;56
05/07/2022;1300 UTC;0;23,7;42
05/07/2022;1400 UTC;0;24,8;39
05/07/2022;1500 UTC;0;26,9;29
05/07/2022;1600 UTC;0;27,5;29
05/07/2022;1700 UTC;0;28,8;26
05/07/2022;1800 UTC;0;29,2;25
05/07/2022;1900 UTC;0;27,8;27
05/07/2022;2000 UTC;0;26,9;29
05/07/2022;2100 UTC;0;24,8;34
05/07/2022;2200 UTC;0;22,1;43
05/07/2022;2300 UTC;0;20,9;46
06/07/2022;0000 UTC;0;19,2;54
06/07/2022;0100 UTC;0;19,4;54
06/07/2022;0200 UTC;0;18,6;58
06/07/2022;0300 UTC;0;18;59
06/07/2022;0400 UTC;0;16,5;66
06/07/2022;0500 UTC;0;15;74
06/07/2022;0600 UTC;0;15,2;73
06/07/2022;0700 UTC;0;14,1;78
06/07/2022;0800 UTC;0;15;73
06/07/2022;0900 UTC;0;14,5;75
06/07/2022;1000 UTC;0;14,1;77
06/07/2022;1100 UTC;0;17,1;67
06/07/2022;1200 UTC;0;20,7;54
06/07/2022;1300 UTC;0;26,1;29
06/07/2022;1400 UTC;0;27,4;27
06/07/2022;1500 UTC;0;27,7;25
06/07/2022;1600 UTC;0;29;23
06/07/2022;1700 UTC;0;29,5;21
06/07/2022;1800 UTC;0;29,8;21
06/07/2022;1900 UTC;0;28,8;22
06/07/2022;2000 UTC;0;27,4;26
06/07/2022;2100 UTC;0;25,1;31
06/07/2022;2200 UTC;0;22,7;40
06/07/2022;2300 UTC;0;19,9;48
07/07/2022;0000 UTC;0;19,2;54
07/07/2022;0100 UTC;0;17,6;61
07/07/2022;0200 UTC;0;16,5;67
07/07/2022;0300 UTC;0;15,7;70
07/07/2022;0400 UTC;0;14,5;75
07/07/2022;0500 UTC;0;13,8;77
07/07/2022;0600 UTC;0;13,2;78
07/07/2022;0700 UTC;0;12,7;82
07/07/2022;0800 UTC;0;12,6;83
07/07/2022;0900 UTC;0;12,1;85
07/07/2022;1000 UTC;0;12;88
07/07/2022;1100 UTC;0;15,1;76
07/07/2022;1200 UTC;0;19,7;56
07/07/2022;1300 UTC;0;26,6;35
07/07/2022;1400 UTC;0;28,1;31
07/07/2022;1500 UTC;0;28,7;26
07/07/2022;1600 UTC;0;28,9;28
07/07/2022;1700 UTC;0;29,5;26
07/07/2022;1800 UTC;0;29,2;25
07/07/2022;1900 UTC;0;29,5;26
07/07/2022;2000 UTC;0;27,7;29
07/07/2022;2100 UTC;0;25,1;35
07/07/2022;2200 UTC;0;23,6;43
07/07/2022;2300 UTC;0;20,5;54
08/07/2022;0000 UTC;0;20,8;55
08/07/2022;0100 UTC;0;18,9;65
08/07/2022;0200 UTC;0;18,6;70
08/07/2022;0300 UTC;0;17,4;76
08/07/2022;0400 UTC;0;16,8;75
08/07/2022;0500 UTC;0;16,8;73
08/07/2022;0600 UTC;0;15,2;79
08/07/2022;0700 UTC;0;14,6;82
08/07/2022;0800 UTC;0;14,8;83
08/07/2022;0900 UTC;0;13,6;87
08/07/2022;1000 UTC;0;13,1;88
08/07/2022;1100 UTC;0;18,1;72
08/07/2022;1200 UTC;0;20,9;61
08/07/2022;1300 UTC;0;26,1;37
08/07/2022;1400 UTC;0;28,2;31
08/07/2022;1500 UTC;0;29;28
08/07/2022;1600 UTC;0;29,3;27
08/07/2022;1700 UTC;0;29,4;26
08/07/2022;1800 UTC;0;30,6;25
08/07/2022;1900 UTC;0;29;27
08/07/2022;2000 UTC;0;27,9;29
08/07/2022;2100 UTC;0;25,1;37
08/07/2022;2200 UTC;0;23,3;43
08/07/2022;2300 UTC;0;21,4;50
09/07/2022;0000 UTC;0;20,6;52
09/07/2022;0100 UTC;0;20;57
09/07/2022;0200 UTC;0;18,7;59
09/07/2022;0300 UTC;0;19,7;54
09/07/2022;0400 UTC;0;18,7;57
09/07/2022;0500 UTC;0;17,6;62
09/07/2022;0600 UTC;0;17;65
09/07/2022;0700 UTC;0;17,6;61
09/07/2022;0800 UTC;0;16,8;66
09/07/2022;0900 UTC;0;15,5;71
09/07/2022;1000 UTC;0;15,1;72
09/07/2022;1100 UTC;0;19;58
09/07/2022;1200 UTC;0;23,6;41
09/07/2022;1300 UTC;0;25,5;32
09/07/2022;1400 UTC;0;26,5;30
09/07/2022;1500 UTC;0;28,2;28
09/07/2022;1600 UTC;0;28;26
09/07/2022;1700 UTC;0;29,4;25
09/07/2022;1800 UTC;0;29,1;23
09/07/2022;1900 UTC;0;28,3;25
09/07/2022;2000 UTC;0;27,2;28
09/07/2022;2100 UTC;0;24,4;35
09/07/2022;2200 UTC;0;22,7;42
09/07/2022;2300 UTC;0;22,2;44
10/07/2022;0000 UTC;0;21;50
10/07/2022;0100 UTC;0;20;55
10/07/2022;0200 UTC;0;17,5;68
10/07/2022;0300 UTC;0;18,3;62
10/07/2022;0400 UTC;0;18,9;56
10/07/2022;0500 UTC;0;20,4;51
10/07/2022;0600 UTC;0;19,7;51
10/07/2022;0700 UTC;0;16,6;64
10/07/2022;0800 UTC;0;16;71
10/07/2022;0900 UTC;0;14,8;73
10/07/2022;1000 UTC;0;14,8;75
10/07/2022;1100 UTC;0;17,8;64
10/07/2022;1200 UTC;0;22,7;46
10/07/2022;1300 UTC;0;25,3;36
10/07/2022;1400 UTC;0;26,6;32
10/07/2022;1500 UTC;0;27,8;30
10/07/2022;1600 UTC;0;28,5;28
10/07/2022;1700 UTC;0;28,8;27
10/07/2022;1800 UTC;0;28,6;27
10/07/2022;1900 UTC;0;28,3;26
10/07/2022;2000 UTC;0;27,5;29
10/07/2022;2100 UTC;0;25;35
10/07/2022;2200 UTC;0;23,3;43
10/07/2022;2300 UTC;0;20,9;52
11/07/2022;0000 UTC;0;20,6;53
11/07/2022;0100 UTC;0;19,1;59
11/07/2022;0200 UTC;0;18;63
11/07/2022;0300 UTC;0;19,8;55
11/07/2022;0400 UTC;0;17;68
