Data;hora;preciptacao;temperatura;humidade
30/05/2023;0500 UTC;0;20,1;77
30/05/2023;0600 UTC;0;20;78
30/05/2023;0700 UTC;0;19,9;78
30/05/2023;0800 UTC;0;19,7;79
30/05/2023;0900 UTC;0;19,9;79
30/05/2023;1000 UTC;0;19,9;79
30/05/2023;1100 UTC;0;21,3;72
30/05/2023;1200 UTC;0;25,3;51
30/05/2023;1300 UTC;0;27,4;42
30/05/2023;1400 UTC;0;29,3;36
30/05/2023;1500 UTC;0;30;36
30/05/2023;1600 UTC;0;30,6;35
30/05/2023;1700 UTC;0;30,7;32
30/05/2023;1800 UTC;0;31;31
30/05/2023;1900 UTC;0;29,9;32
30/05/2023;2000 UTC;0;28,8;36
30/05/2023;2100 UTC;0;25,7;48
30/05/2023;2200 UTC;0;24,1;55
30/05/2023;2300 UTC;0;22,7;62
31/05/2023;0000 UTC;0;21,8;67
31/05/2023;0100 UTC;0;20,5;75
31/05/2023;0200 UTC;0;19,5;81
31/05/2023;0300 UTC;0;19;82
31/05/2023;0400 UTC;0;19,8;81
31/05/2023;0500 UTC;0;19,3;83
31/05/2023;0600 UTC;0;18,9;84
31/05/2023;0700 UTC;0;18,6;88
31/05/2023;0800 UTC;0;18,5;83
31/05/2023;0900 UTC;0;18,2;82
31/05/2023;1000 UTC;0;18,4;83
31/05/2023;1100 UTC;0;18,9;83
31/05/2023;1200 UTC;0;20,2;78
31/05/2023;1300 UTC;0;21,2;73
31/05/2023;1400 UTC;0;23,3;64
31/05/2023;1500 UTC;0;24,3;57
31/05/2023;1600 UTC;0;24,8;56
31/05/2023;1700 UTC;0;24,9;55
31/05/2023;1800 UTC;0;26,7;50
31/05/2023;1900 UTC;0;25,1;55
31/05/2023;2000 UTC;0;24,1;60
31/05/2023;2100 UTC;0;22,9;65
31/05/2023;2200 UTC;0;22,3;69
31/05/2023;2300 UTC;0;21,9;72
01/06/2023;0000 UTC;0;21,3;75
01/06/2023;0100 UTC;0;21;77
01/06/2023;0200 UTC;0;20,2;81
01/06/2023;0300 UTC;0;20,3;80
01/06/2023;0400 UTC;0;19,9;83
01/06/2023;0500 UTC;0;19,4;86
01/06/2023;0600 UTC;0;18,5;89
01/06/2023;0700 UTC;0;17,9;90
01/06/2023;0800 UTC;0;17,4;91
01/06/2023;0900 UTC;0;17,2;92
01/06/2023;1000 UTC;0;17,1;92
01/06/2023;1100 UTC;0;17,3;93
01/06/2023;1200 UTC;0;20,8;77
01/06/2023;1300 UTC;0;23,7;63
01/06/2023;1400 UTC;0;25,4;58
01/06/2023;1500 UTC;0;26,8;55
01/06/2023;1600 UTC;0;27,9;47
01/06/2023;1700 UTC;0;28,6;42
01/06/2023;1800 UTC;0;28,9;41
01/06/2023;1900 UTC;0;28,3;41
01/06/2023;2000 UTC;0;27,4;44
01/06/2023;2100 UTC;0;25,6;50
01/06/2023;2200 UTC;0;23,7;59
01/06/2023;2300 UTC;0;22,3;65
02/06/2023;0000 UTC;0;21;72
02/06/2023;0100 UTC;0;19,8;78
02/06/2023;0200 UTC;0;18,6;86
02/06/2023;0300 UTC;0;18,5;85
02/06/2023;0400 UTC;0;18,1;86
02/06/2023;0500 UTC;0;17,1;90
02/06/2023;0600 UTC;0;16,8;90
02/06/2023;0700 UTC;0;16,4;92
02/06/2023;0800 UTC;0;16,2;92
02/06/2023;0900 UTC;0;15,9;92
02/06/2023;1000 UTC;0;15,8;92
02/06/2023;1100 UTC;0;17,7;87
02/06/2023;1200 UTC;0;20,2;75
02/06/2023;1300 UTC;0;23,4;60
02/06/2023;1400 UTC;0;26,1;51
02/06/2023;1500 UTC;0;27,6;41
02/06/2023;1600 UTC;0;28,3;37
02/06/2023;1700 UTC;0;28,6;35
02/06/2023;1800 UTC;0;28,9;34
02/06/2023;1900 UTC;0;28,2;34
02/06/2023;2000 UTC;0;26,4;41
02/06/2023;2100 UTC;0;24,7;49
02/06/2023;2200 UTC;0;23,3;54
02/06/2023;2300 UTC;0;21,9;58
03/06/2023;0000 UTC;0;21,2;59
03/06/2023;0100 UTC;0;20;65
03/06/2023;0200 UTC;0;19,4;68
03/06/2023;0300 UTC;0;18,6;71
03/06/2023;0400 UTC;0;18,2;72
03/06/2023;0500 UTC;0;17;78
03/06/2023;0600 UTC;0;16;83
03/06/2023;0700 UTC;0;15,1;88
03/06/2023;0800 UTC;0;14,2;90
03/06/2023;0900 UTC;0;14,1;90
03/06/2023;1000 UTC;0;14,3;90
03/06/2023;1100 UTC;0;18;77
03/06/2023;1200 UTC;0;21,3;63
03/06/2023;1300 UTC;0;25,7;42
03/06/2023;1400 UTC;0;27,3;38
03/06/2023;1500 UTC;0;28,3;35
03/06/2023;1600 UTC;0;29,1;31
03/06/2023;1700 UTC;0;29,4;31
03/06/2023;1800 UTC;0;29,5;29
03/06/2023;1900 UTC;0;28,7;30
03/06/2023;2000 UTC;0;27,4;33
03/06/2023;2100 UTC;0;24,4;42
03/06/2023;2200 UTC;0;21,9;54
03/06/2023;2300 UTC;0;21;56
04/06/2023;0000 UTC;0;19,2;65
04/06/2023;0100 UTC;0;19,9;64
04/06/2023;0200 UTC;0;19,6;64
04/06/2023;0300 UTC;0;18,2;71
04/06/2023;0400 UTC;0;17,1;76
04/06/2023;0500 UTC;0;18,4;70
04/06/2023;0600 UTC;0;17,2;75
04/06/2023;0700 UTC;0;16,9;76
04/06/2023;0800 UTC;0;16,2;78
04/06/2023;0900 UTC;0;16,1;79
04/06/2023;1000 UTC;0;15,5;81
04/06/2023;1100 UTC;0;19,2;67
04/06/2023;1200 UTC;0;23,3;51
04/06/2023;1300 UTC;0;25,4;40
04/06/2023;1400 UTC;0;28;37
04/06/2023;1500 UTC;0;28,9;33
04/06/2023;1600 UTC;0;29,1;30
04/06/2023;1700 UTC;0;29,6;28
04/06/2023;1800 UTC;0;29,8;27
04/06/2023;1900 UTC;0;28,4;30
04/06/2023;2000 UTC;0;26,1;41
04/06/2023;2100 UTC;0;25,8;38
04/06/2023;2200 UTC;0;22,7;52
04/06/2023;2300 UTC;0;20,9;59
05/06/2023;0000 UTC;0;20,4;60
05/06/2023;0100 UTC;0;19,1;65
05/06/2023;0200 UTC;0;18,1;72
05/06/2023;0300 UTC;0;16,9;76
05/06/2023;0400 UTC;0;16,2;78
05/06/2023;0500 UTC;0;16,2;77
05/06/2023;0600 UTC;0;15,5;79
05/06/2023;0700 UTC;0;14,7;82
05/06/2023;0800 UTC;0;14,2;83
05/06/2023;0900 UTC;0;13,6;85
05/06/2023;1000 UTC;0;14,3;83
05/06/2023;1100 UTC;0;16,7;74
05/06/2023;1200 UTC;0;20,2;59
05/06/2023;1300 UTC;0;23,3;55
05/06/2023;1400 UTC;0;26,8;44
05/06/2023;1500 UTC;0;27,2;31
05/06/2023;1600 UTC;0;27,5;28
05/06/2023;1700 UTC;0;27,8;27
05/06/2023;1800 UTC;0;28,8;26
05/06/2023;1900 UTC;0;27,1;28
05/06/2023;2000 UTC;0;26;32
05/06/2023;2100 UTC;0;22,6;47
05/06/2023;2200 UTC;0;21,2;52
05/06/2023;2300 UTC;0;19,6;58
06/06/2023;0000 UTC;0;19,5;59
06/06/2023;0100 UTC;0;17,5;68
06/06/2023;0200 UTC;0;15,8;75
06/06/2023;0300 UTC;0;15,2;77
06/06/2023;0400 UTC;0;15,2;77
06/06/2023;0500 UTC;0;14;82
06/06/2023;0600 UTC;0;14,3;83
06/06/2023;0700 UTC;0;13,8;83
06/06/2023;0800 UTC;0;13,8;82
06/06/2023;0900 UTC;0;12,7;85
06/06/2023;1000 UTC;0;12,2;87
06/06/2023;1100 UTC;0;16,5;74
06/06/2023;1200 UTC;0;19,4;61
06/06/2023;1300 UTC;0;22,8;54
06/06/2023;1400 UTC;0;26,6;37
06/06/2023;1500 UTC;0;27,3;35
06/06/2023;1600 UTC;0;29;30
06/06/2023;1700 UTC;0;28,6;30
06/06/2023;1800 UTC;0;28,5;30
06/06/2023;1900 UTC;0;27,2;33
06/06/2023;2000 UTC;0;26;37
06/06/2023;2100 UTC;0;23,8;48
06/06/2023;2200 UTC;0;22,4;53
06/06/2023;2300 UTC;0;21,3;59
07/06/2023;0000 UTC;0;19,7;69
07/06/2023;0100 UTC;0;18,6;75
07/06/2023;0200 UTC;0;20;66
07/06/2023;0300 UTC;0;19,5;68
07/06/2023;0400 UTC;0;18,2;75
07/06/2023;0500 UTC;0;16,8;81
07/06/2023;0600 UTC;0;16,3;83
07/06/2023;0700 UTC;0;15,6;85
07/06/2023;0800 UTC;0;15,1;87
07/06/2023;0900 UTC;0;14,5;89
07/06/2023;1000 UTC;0;14,4;90
07/06/2023;1100 UTC;0;17,8;79
07/06/2023;1200 UTC;0;21,9;56
07/06/2023;1300 UTC;0;24,8;45
07/06/2023;1400 UTC;0;27,6;34
07/06/2023;1500 UTC;0;28,1;34
07/06/2023;1600 UTC;0;28,7;30
07/06/2023;1700 UTC;0;29,6;26
07/06/2023;1800 UTC;0;29,6;29
07/06/2023;1900 UTC;0;27,4;31
07/06/2023;2000 UTC;0;27,4;32
07/06/2023;2100 UTC;0;24,7;39
07/06/2023;2200 UTC;0;22,6;49
07/06/2023;2300 UTC;0;21,2;58
08/06/2023;0000 UTC;0;20,6;61
08/06/2023;0100 UTC;0;19,9;64
08/06/2023;0200 UTC;0;18,8;65
08/06/2023;0300 UTC;0;17,4;75
08/06/2023;0400 UTC;0;16,3;79
08/06/2023;0500 UTC;0;15,1;83
08/06/2023;0600 UTC;0;15,5;83
08/06/2023;0700 UTC;0;15,7;83
08/06/2023;0800 UTC;0;14,7;85
08/06/2023;0900 UTC;0;14,1;88
08/06/2023;1000 UTC;0;15;84
08/06/2023;1100 UTC;0;17,5;73
08/06/2023;1200 UTC;0;21,5;61
08/06/2023;1300 UTC;0;26,1;39
08/06/2023;1400 UTC;0;27,7;35
08/06/2023;1500 UTC;0;27,9;32
08/06/2023;1600 UTC;0;29,3;27
08/06/2023;1700 UTC;0;29,4;26
08/06/2023;1800 UTC;0;30;23
08/06/2023;1900 UTC;0;28,5;24
08/06/2023;2000 UTC;0;25,8;31
08/06/2023;2100 UTC;0;23,4;44
08/06/2023;2200 UTC;0;20,6;55
08/06/2023;2300 UTC;0;20,2;61
09/06/2023;0000 UTC;0;19,6;67
09/06/2023;0100 UTC;0;18,8;71
09/06/2023;0200 UTC;0;18,4;71
09/06/2023;0300 UTC;0;17,9;74
09/06/2023;0400 UTC;0;16,7;77
09/06/2023;0500 UTC;0;16,8;77
09/06/2023;0600 UTC;0;14,8;85
09/06/2023;0700 UTC;0;14,2;87
09/06/2023;0800 UTC;0;14;88
09/06/2023;0900 UTC;0;13,4;89
09/06/2023;1000 UTC;0;13,3;90
09/06/2023;1100 UTC;0;16,3;82
09/06/2023;1200 UTC;0;21,3;55
09/06/2023;1300 UTC;0;25,4;48
09/06/2023;1400 UTC;0;28;34
09/06/2023;1500 UTC;0;29,1;33
09/06/2023;1600 UTC;0;30,1;31
09/06/2023;1700 UTC;0;30,4;32
09/06/2023;1800 UTC;0;30,1;32
09/06/2023;1900 UTC;0;28,9;30
09/06/2023;2000 UTC;0;27,2;38
09/06/2023;2100 UTC;0;24,2;48
09/06/2023;2200 UTC;0;23;53
09/06/2023;2300 UTC;0;21,1;63
10/06/2023;0000 UTC;0;20,2;75
10/06/2023;0100 UTC;0;19,2;79
10/06/2023;0200 UTC;0;18,5;84
10/06/2023;0300 UTC;0;17,7;82
10/06/2023;0400 UTC;0;16,9;83
10/06/2023;0500 UTC;0;16,4;85
10/06/2023;0600 UTC;0;16,4;87
10/06/2023;0700 UTC;0;15,8;87
10/06/2023;0800 UTC;0;15,4;88
10/06/2023;0900 UTC;0;14,4;91
10/06/2023;1000 UTC;0;15;91
10/06/2023;1100 UTC;0;18,2;81
10/06/2023;1200 UTC;0;22,6;61
10/06/2023;1300 UTC;0;25,3;53
10/06/2023;1400 UTC;0;27,7;44
10/06/2023;1500 UTC;0;30,2;34
10/06/2023;1600 UTC;0;30,5;32
10/06/2023;1700 UTC;0;30;32
10/06/2023;1800 UTC;0;30,7;31
10/06/2023;1900 UTC;0;28,8;35
10/06/2023;2000 UTC;0;27,7;39
10/06/2023;2100 UTC;0;25,2;49
10/06/2023;2200 UTC;0;23,4;58
10/06/2023;2300 UTC;0;22,1;63
11/06/2023;0000 UTC;0;21;77
11/06/2023;0100 UTC;0;19,7;79
11/06/2023;0200 UTC;0;18,9;84
11/06/2023;0300 UTC;0;18,3;85
11/06/2023;0400 UTC;0;17,4;85
11/06/2023;0500 UTC;0;17,1;84
11/06/2023;0600 UTC;0;17,1;84
11/06/2023;0700 UTC;0;16,1;87
11/06/2023;0800 UTC;0;16;90
11/06/2023;0900 UTC;0;15,5;91
11/06/2023;1000 UTC;0;15,4;92
11/06/2023;1100 UTC;0;18,8;83
11/06/2023;1200 UTC;0;21,7;69
11/06/2023;1300 UTC;0;25,7;55
11/06/2023;1400 UTC;0;29,2;38
11/06/2023;1500 UTC;0;31,2;35
11/06/2023;1600 UTC;0;29,5;32
11/06/2023;1700 UTC;0;29,2;35
11/06/2023;1800 UTC;0;29,9;31
11/06/2023;1900 UTC;0;29,8;27
11/06/2023;2000 UTC;0;28,7;31
11/06/2023;2100 UTC;0;25,6;40
11/06/2023;2200 UTC;0;24,9;45
11/06/2023;2300 UTC;0;22,3;56
12/06/2023;0000 UTC;0;21,4;61
12/06/2023;0100 UTC;0;20,7;64
12/06/2023;0200 UTC;0;20,4;71
12/06/2023;0300 UTC;0;19,7;75
12/06/2023;0400 UTC;0;20,2;74
12/06/2023;0500 UTC;0;19,5;74
12/06/2023;0600 UTC;0;19,2;79
12/06/2023;0700 UTC;0;17,6;87
12/06/2023;0800 UTC;0;17,4;88
12/06/2023;0900 UTC;0;17,7;84
12/06/2023;1000 UTC;0;17,5;84
12/06/2023;1100 UTC;0;18,6;78
12/06/2023;1200 UTC;0;20,9;72
12/06/2023;1300 UTC;0;26;53
12/06/2023;1400 UTC;0;29,7;35
12/06/2023;1500 UTC;0;30,7;33
12/06/2023;1600 UTC;0;30,3;30
12/06/2023;1700 UTC;0;29,5;36
12/06/2023;1800 UTC;0;30,9;31
12/06/2023;1900 UTC;0;29,8;32
12/06/2023;2000 UTC;0;27,6;44
12/06/2023;2100 UTC;0;25,7;49
12/06/2023;2200 UTC;0;25,7;52
12/06/2023;2300 UTC;0;24,6;55
13/06/2023;0000 UTC;0;23,1;67
13/06/2023;0100 UTC;0;22,3;71
13/06/2023;0200 UTC;0;21,5;77
13/06/2023;0300 UTC;5,6;21;75
13/06/2023;0400 UTC;6,4;19,6;87
13/06/2023;0500 UTC;0,2;19,4;91
13/06/2023;0600 UTC;0;19,5;92
13/06/2023;0700 UTC;0;19,5;91
13/06/2023;0800 UTC;0,2;19,3;91
13/06/2023;0900 UTC;0,2;19;92
13/06/2023;1000 UTC;0;19,2;93
13/06/2023;1100 UTC;0;19,8;90
13/06/2023;1200 UTC;0;23;72
13/06/2023;1300 UTC;0;23,5;68
13/06/2023;1400 UTC;0;24,4;65
13/06/2023;1500 UTC;0;25,1;63
13/06/2023;1600 UTC;0;26,3;57
13/06/2023;1700 UTC;0;26,5;55
13/06/2023;1800 UTC;0;27,9;51
13/06/2023;1900 UTC;0;26,3;57
13/06/2023;2000 UTC;0;25,3;60
13/06/2023;2100 UTC;0;24,6;63
13/06/2023;2200 UTC;0;24,3;69
13/06/2023;2300 UTC;0;23,7;69
14/06/2023;0000 UTC;0;23,5;71
14/06/2023;0100 UTC;0;22;76
14/06/2023;0200 UTC;0;21,9;78
14/06/2023;0300 UTC;0;21,7;78
14/06/2023;0400 UTC;0;20,9;84
14/06/2023;0500 UTC;0;20,6;87
14/06/2023;0600 UTC;0;20,4;87
14/06/2023;0700 UTC;0;19,4;88
14/06/2023;0800 UTC;0;19,7;90
14/06/2023;0900 UTC;0;19;91
14/06/2023;1000 UTC;0;18,7;91
14/06/2023;1100 UTC;0;21,1;82
14/06/2023;1200 UTC;0;22,2;75
14/06/2023;1300 UTC;0;23;70
14/06/2023;1400 UTC;0;24,4;62
14/06/2023;1500 UTC;0;26;56
14/06/2023;1600 UTC;0;27,3;52
14/06/2023;1700 UTC;0;28,8;45
14/06/2023;1800 UTC;0;30,2;37
14/06/2023;1900 UTC;0;27,7;48
14/06/2023;2000 UTC;0;26,8;56
14/06/2023;2100 UTC;0;25,5;60
14/06/2023;2200 UTC;0;25;62
14/06/2023;2300 UTC;0;24;67
15/06/2023;0000 UTC;0;23,2;72
15/06/2023;0100 UTC;0;22,6;76
15/06/2023;0200 UTC;0;21,6;78
15/06/2023;0300 UTC;0;21;80
15/06/2023;0400 UTC;0;20,1;81
15/06/2023;0500 UTC;0;19,3;80
15/06/2023;0600 UTC;0;18,4;82
15/06/2023;0700 UTC;0;18;85
15/06/2023;0800 UTC;0;17,6;87
15/06/2023;0900 UTC;0;17,7;87
15/06/2023;1000 UTC;0;18,1;86
15/06/2023;1100 UTC;0;18,5;83
15/06/2023;1200 UTC;0;19,4;80
15/06/2023;1300 UTC;0;20,4;76
15/06/2023;1400 UTC;0;23,8;64
15/06/2023;1500 UTC;0;25,2;59
15/06/2023;1600 UTC;0;26,6;54
15/06/2023;1700 UTC;0;27;57
15/06/2023;1800 UTC;0;25,5;56
15/06/2023;1900 UTC;0;21,3;69
15/06/2023;2000 UTC;0;19,6;73
15/06/2023;2100 UTC;0;18,6;77
15/06/2023;2200 UTC;0;17,9;78
15/06/2023;2300 UTC;0;16,9;80
16/06/2023;0000 UTC;0;16,8;82
16/06/2023;0100 UTC;0;16,3;84
16/06/2023;0200 UTC;0;16;87
16/06/2023;0300 UTC;0;16,3;87
16/06/2023;0400 UTC;0;16,2;86
16/06/2023;0500 UTC;0;16,2;87
16/06/2023;0600 UTC;0;15,9;88
16/06/2023;0700 UTC;0;15,8;90
16/06/2023;0800 UTC;0;15,9;89
16/06/2023;0900 UTC;0;16,1;89
16/06/2023;1000 UTC;0;16,1;88
16/06/2023;1100 UTC;0;17;85
16/06/2023;1200 UTC;0;18;82
16/06/2023;1300 UTC;0;20,9;71
16/06/2023;1400 UTC;0;23,1;62
16/06/2023;1500 UTC;0;24,7;60
16/06/2023;1600 UTC;0;24,6;59
16/06/2023;1700 UTC;0;25;58
16/06/2023;1800 UTC;0;27,5;48
16/06/2023;1900 UTC;0;26,7;51
16/06/2023;2000 UTC;0;25,9;53
16/06/2023;2100 UTC;0;24,4;60
16/06/2023;2200 UTC;0;23;65
16/06/2023;2300 UTC;0;22,2;67
17/06/2023;0000 UTC;0;21,5;71
17/06/2023;0100 UTC;0;20,4;75
17/06/2023;0200 UTC;0;19,7;78
17/06/2023;0300 UTC;0;18,7;83
17/06/2023;0400 UTC;0;18,1;86
17/06/2023;0500 UTC;0;18,1;87
17/06/2023;0600 UTC;0;18,1;86
17/06/2023;0700 UTC;0;17,8;85
17/06/2023;0800 UTC;0;17;87
17/06/2023;0900 UTC;0;16,1;92
17/06/2023;1000 UTC;0;15,7;92
17/06/2023;1100 UTC;0;15,5;92
17/06/2023;1200 UTC;0;16,4;88
17/06/2023;1300 UTC;0;20,4;72
17/06/2023;1400 UTC;0;22,1;67
17/06/2023;1500 UTC;0;23,8;53
17/06/2023;1600 UTC;0;25,7;45
17/06/2023;1700 UTC;0;26,4;41
17/06/2023;1800 UTC;0;26,9;35
17/06/2023;1900 UTC;0;25,9;41
17/06/2023;2000 UTC;0;24,9;43
17/06/2023;2100 UTC;0;22,9;49
17/06/2023;2200 UTC;0;21,9;54
17/06/2023;2300 UTC;0;19,5;66
18/06/2023;0000 UTC;0;19,6;66
18/06/2023;0100 UTC;0;18;75
18/06/2023;0200 UTC;0;16,7;81
18/06/2023;0300 UTC;0;16;87
18/06/2023;0400 UTC;0;15,8;86
18/06/2023;0500 UTC;0;15,4;85
18/06/2023;0600 UTC;0;14,6;88
18/06/2023;0700 UTC;0;14,3;87
18/06/2023;0800 UTC;0;14;88
18/06/2023;0900 UTC;0;13,4;89
18/06/2023;1000 UTC;0;12,8;91
18/06/2023;1100 UTC;0;14,7;87
18/06/2023;1200 UTC;0;16,6;79
18/06/2023;1300 UTC;0;18,9;69
18/06/2023;1400 UTC;0;21,6;60
18/06/2023;1500 UTC;0;23,9;54
18/06/2023;1600 UTC;0;26,2;47
18/06/2023;1700 UTC;0;27,6;30
18/06/2023;1800 UTC;0;28,4;32
18/06/2023;1900 UTC;0;27,1;32
18/06/2023;2000 UTC;0;25,9;35
18/06/2023;2100 UTC;0;23,8;43
18/06/2023;2200 UTC;0;21;57
18/06/2023;2300 UTC;0;19,7;61
19/06/2023;0000 UTC;0;18,7;63
19/06/2023;0100 UTC;0;17,6;70
19/06/2023;0200 UTC;0;17;73
19/06/2023;0300 UTC;0;16,3;73
19/06/2023;0400 UTC;0;14,7;82
19/06/2023;0500 UTC;0;14,8;83
19/06/2023;0600 UTC;0;14,6;81
19/06/2023;0700 UTC;0;13,2;88
19/06/2023;0800 UTC;0;13,4;87
19/06/2023;0900 UTC;0;12,3;88
19/06/2023;1000 UTC;0;12,8;89
19/06/2023;1100 UTC;0;15,2;79
19/06/2023;1200 UTC;0;18,5;62
19/06/2023;1300 UTC;0;21,5;56
19/06/2023;1400 UTC;0;25,3;47
19/06/2023;1500 UTC;0;26,7;36
19/06/2023;1600 UTC;0;28,1;30
19/06/2023;1700 UTC;0;29,3;27
19/06/2023;1800 UTC;0;29,2;28
19/06/2023;1900 UTC;0;27,1;33
19/06/2023;2000 UTC;0;26,1;37
19/06/2023;2100 UTC;0;23,9;44
19/06/2023;2200 UTC;0;21,9;51
19/06/2023;2300 UTC;0;20,9;59
20/06/2023;0000 UTC;0;19,3;66
20/06/2023;0100 UTC;0;18,5;71
20/06/2023;0200 UTC;0;18,2;69
20/06/2023;0300 UTC;0;16,5;79
20/06/2023;0400 UTC;0;15,8;82
20/06/2023;0500 UTC;0;15,7;85
20/06/2023;0600 UTC;0;14,6;87
20/06/2023;0700 UTC;0;14,7;88
20/06/2023;0800 UTC;0;14,3;89
20/06/2023;0900 UTC;0;13,9;90
20/06/2023;1000 UTC;0;13,9;91
20/06/2023;1100 UTC;0;17,7;76
20/06/2023;1200 UTC;0;21,9;59
20/06/2023;1300 UTC;0;25,7;40
20/06/2023;1400 UTC;0;27;35
20/06/2023;1500 UTC;0;28,2;31
20/06/2023;1600 UTC;0;28,6;29
20/06/2023;1700 UTC;0;29,4;26
20/06/2023;1800 UTC;0;30,1;27
20/06/2023;1900 UTC;0;28,7;27
20/06/2023;2000 UTC;0;27,1;30
20/06/2023;2100 UTC;0;23,8;42
20/06/2023;2200 UTC;0;22,4;50
20/06/2023;2300 UTC;0;21,1;57
21/06/2023;0000 UTC;0;19,7;60
21/06/2023;0100 UTC;0;19,1;64
21/06/2023;0200 UTC;0;18,7;66
21/06/2023;0300 UTC;0;16,8;74
21/06/2023;0400 UTC;0;16,3;77
21/06/2023;0500 UTC;0;16,4;74
21/06/2023;0600 UTC;0;15,7;77
21/06/2023;0700 UTC;0;14,2;83
21/06/2023;0800 UTC;0;13,2;88
21/06/2023;0900 UTC;0;12,8;87
21/06/2023;1000 UTC;0;13,6;85
21/06/2023;1100 UTC;0;16,6;74
21/06/2023;1200 UTC;0;20,3;59
21/06/2023;1300 UTC;0;25,3;38
21/06/2023;1400 UTC;0;26,4;34
21/06/2023;1500 UTC;0;27,7;28
21/06/2023;1600 UTC;0;27,8;27
21/06/2023;1700 UTC;0;28,6;26
21/06/2023;1800 UTC;0;29,1;25
21/06/2023;1900 UTC;0;27,5;29
21/06/2023;2000 UTC;0;26,2;29
21/06/2023;2100 UTC;0;23,4;39
21/06/2023;2200 UTC;0;21,6;45
21/06/2023;2300 UTC;0;20,7;46
22/06/2023;0000 UTC;0;19,4;56
22/06/2023;0100 UTC;0;17,2;64
22/06/2023;0200 UTC;0;16,8;68
22/06/2023;0300 UTC;0;15,4;74
22/06/2023;0400 UTC;0;15,4;75
22/06/2023;0500 UTC;0;13,8;80
22/06/2023;0600 UTC;0;14,5;77
22/06/2023;0700 UTC;0;13,6;80
22/06/2023;0800 UTC;0;12,2;86
22/06/2023;0900 UTC;0;12,4;84
22/06/2023;1000 UTC;0;13,1;81
22/06/2023;1100 UTC;0;15,8;73
22/06/2023;1200 UTC;0;19,8;57
22/06/2023;1300 UTC;0;23,8;49
22/06/2023;1400 UTC;0;28,2;31
22/06/2023;1500 UTC;0;28;22
22/06/2023;1600 UTC;0;28;21
22/06/2023;1700 UTC;0;29,1;26
22/06/2023;1800 UTC;0;29;23
22/06/2023;1900 UTC;0;27,9;27
22/06/2023;2000 UTC;0;25,9;32
22/06/2023;2100 UTC;0;23,5;40
22/06/2023;2200 UTC;0;20,3;53
22/06/2023;2300 UTC;0;18,1;61
23/06/2023;0000 UTC;0;17,1;70
23/06/2023;0100 UTC;0;16,2;72
23/06/2023;0200 UTC;0;16,4;74
23/06/2023;0300 UTC;0;15;80
23/06/2023;0400 UTC;0;15,5;76
23/06/2023;0500 UTC;0;14,1;83
23/06/2023;0600 UTC;0;12,8;87
23/06/2023;0700 UTC;0;12,5;86
23/06/2023;0800 UTC;0;12,8;88
23/06/2023;0900 UTC;0;11,8;89
23/06/2023;1000 UTC;0;11,3;90
23/06/2023;1100 UTC;0;14,9;75
23/06/2023;1200 UTC;0;19,3;61
23/06/2023;1300 UTC;0;23,3;51
23/06/2023;1400 UTC;0;27,4;35
23/06/2023;1500 UTC;0;27,7;28
23/06/2023;1600 UTC;0;28;26
23/06/2023;1700 UTC;0;28,6;26
23/06/2023;1800 UTC;0;28,4;22
23/06/2023;1900 UTC;0;27,3;28
23/06/2023;2000 UTC;0;25,9;31
23/06/2023;2100 UTC;0;23,2;40
23/06/2023;2200 UTC;0;20,8;51
23/06/2023;2300 UTC;0;19,3;57
24/06/2023;0000 UTC;0;17,6;67
24/06/2023;0100 UTC;0;17;77
24/06/2023;0200 UTC;0;15,9;83
24/06/2023;0300 UTC;0;15,5;84
24/06/2023;0400 UTC;0;15;84
24/06/2023;0500 UTC;0;14;86
24/06/2023;0600 UTC;0;13,8;88
24/06/2023;0700 UTC;0;13,5;88
24/06/2023;0800 UTC;0;14,1;82
24/06/2023;0900 UTC;0;13,8;81
24/06/2023;1000 UTC;0;14,5;78
24/06/2023;1100 UTC;0;16,7;71
24/06/2023;1200 UTC;0;20,6;54
24/06/2023;1300 UTC;0;23,4;48
24/06/2023;1400 UTC;0;26,2;45
24/06/2023;1500 UTC;0;26,9;33
24/06/2023;1600 UTC;0;28,7;27
24/06/2023;1700 UTC;0;28,5;29
24/06/2023;1800 UTC;0;27,7;30
24/06/2023;1900 UTC;0;27,1;33
24/06/2023;2000 UTC;0;26,3;34
24/06/2023;2100 UTC;0;24,1;39
24/06/2023;2200 UTC;0;22,1;47
24/06/2023;2300 UTC;0;20,7;54
25/06/2023;0000 UTC;0;19,7;61
25/06/2023;0100 UTC;0;19,3;62
25/06/2023;0200 UTC;0;18,8;63
25/06/2023;0300 UTC;0;17,9;68
25/06/2023;0400 UTC;0;17,1;71
25/06/2023;0500 UTC;0;16,1;73
25/06/2023;0600 UTC;0;15,8;78
25/06/2023;0700 UTC;0;15,1;81
25/06/2023;0800 UTC;0;14,2;83
25/06/2023;0900 UTC;0;14,4;83
25/06/2023;1000 UTC;0;13,8;83
25/06/2023;1100 UTC;0;15,2;80
25/06/2023;1200 UTC;0;17,7;67
25/06/2023;1300 UTC;0;19,6;60
25/06/2023;1400 UTC;0;22;55
25/06/2023;1500 UTC;0;25,5;37
25/06/2023;1600 UTC;0;26,2;37
25/06/2023;1700 UTC;0;26,5;36
25/06/2023;1800 UTC;0;27,1;29
25/06/2023;1900 UTC;0;25,7;35
25/06/2023;2000 UTC;0;24,7;38
